TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-14,2026-07-14,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,9.94,10.13,9.78,9.86,9.8,9.92,,9.86,,,375453742,3735359600.92,177247,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,13.93,14.16,13.74,13.83,13.87,13.96,,13.83,,,290140997,4036712438.48,447016,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,2955,INE303R01014,KALYANKJIL,EQ,,,,,KALYAN JEWELLERS IND LTD,515.55,535.0,507.3,529.75,531.0,510.65,,529.75,,,95814205,50367378301.0,670397,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,36.9,37.27,34.75,35.07,35.23,36.41,,35.07,,,83305485,2996568871.77,125856,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,23.75,23.85,23.5,23.61,23.64,23.78,,23.61,,,61791520,1460496208.79,65521,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,207.9,217.99,207.76,216.77,217.4,206.83,,216.78,,,61486978,13157721911.6,273430,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,216.35,228.94,216.3,226.17,225.98,215.46,,226.17,,,55601636,12474171801.45,251028,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.31,1.32,1.27,1.28,1.29,1.31,,1.28,,,54789868,70421578.73,12975,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,85.0,88.49,84.64,86.54,86.48,84.07,,86.54,,,52823029,4584228601.03,147471,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,6579,INE02NC01014,FINOPB,EQ,,,,,FINO PAYMENTS BANK LTD,164.8,189.47,163.65,176.4,175.39,161.33,,176.42,,,50668801,9096771116.92,282261,F1,1,,,,,
2026-07-14,2026-07-14,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,39.11,39.49,37.28,37.82,37.93,38.97,,37.82,,,50184285,1906389695.3,90531,F1,1,,,,,
