TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-24,2026-06-24,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.47,14.59,14.16,14.31,14.31,14.45,,14.31,,,437079976,6282519588.18,695524,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,24.55,25.07,24.55,24.94,24.97,24.55,,24.94,,,117169271,2919705058.61,87876,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,150.2,162.49,149.99,161.27,160.95,150.05,,161.27,,,94654541,14944667537.0,359067,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,9049,INE535D01037,ROTO,EQ,,,,,ROTO PUMPS LIMITED,72.89,78.87,72.42,76.2,75.5,70.65,,76.21,,,87434424,6725839359.43,210930,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,43.89,44.04,42.5,43.17,42.85,43.63,,43.17,,,87177652,3769929717.3,120549,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,21.82,22.22,21.36,21.66,21.66,21.82,,21.66,,,87036326,1884001765.26,80426,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,2029,INE053F01010,IRFC,EQ,,,,,INDIAN RAILWAY FIN CORP L,94.0,94.75,91.91,92.5,91.93,98.67,,92.5,,,80616106,7531375706.0,220301,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,11699,INE244B01030,PATELENG,EQ,,,,,PATEL ENGINEERING LTD.,32.18,35.95,32.01,34.63,34.8,32.12,,34.63,,,72376516,2514814123.54,141229,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,107.4,108.98,106.37,108.07,108.1,107.37,,108.07,,,70499514,7566317873.1,78007,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,15308,INE964H01014,SEPC,EQ,,,,,SEPC LIMITED,7.0,7.01,6.7,6.81,6.79,6.94,,6.81,,,67651520,462243065.53,33956,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,58.25,58.79,57.61,57.91,57.94,58.29,,57.91,,,63851176,3716708545.4,92746,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,21362,INE170V01027,SALASAR,EQ,,,,,SALASAR TECHNO ENGG. LTD.,7.0,7.21,6.32,6.44,6.5,7.0,,6.44,,,59172766,391310509.32,29177,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,171.5,175.49,171.49,174.48,174.66,174.49,,174.48,,,56627728,9838878787.29,263311,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,26.99,28.11,26.95,27.38,27.39,27.14,,27.38,,,52785278,1457540686.8,43471,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,81.95,82.1,78.39,79.74,79.5,81.58,,79.74,,,52714805,4206179780.95,119936,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,192.8,193.38,189.59,190.16,190.15,193.56,,190.16,,,51305789,9793275669.49,315355,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,18.02,18.24,17.78,17.98,17.95,18.02,,17.98,,,46512332,835960623.19,34141,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,25.67,27.31,25.59,26.78,26.98,25.68,,26.78,,,46397156,1241698870.51,77236,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,185.99,188.89,181.06,188.37,187.8,186.78,,188.37,,,43185749,8045036586.62,222570,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.88,7.88,7.49,7.54,7.54,7.85,,7.54,,,43139806,329283481.33,14785,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.45,1.48,1.43,1.44,1.45,1.46,,1.44,,,41819606,60681481.34,11532,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,40.93,42.38,40.71,41.78,41.7,41.14,,41.78,,,39719747,1658805297.86,56123,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,85.26,86.76,84.0,85.7,85.63,85.26,,85.69,,,36638678,3133321762.35,93364,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,317.5,343.45,316.5,338.4,338.5,314.95,,338.4,,,35635252,11906665730.15,294024,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,17400,INE848E01016,NHPC,EQ,,,,,NHPC LTD,77.52,80.49,77.52,79.31,79.19,77.9,,79.31,,,35219620,2795140211.23,65823,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,10.34,11.9,10.18,10.97,10.91,10.24,,10.97,,,34867870,391205141.55,39750,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,194.49,200.8,194.4,199.69,199.7,194.51,,199.69,,,34845143,6933411341.26,181361,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,773.0,794.9,772.65,793.2,792.8,774.65,,793.2,,,34701292,27365290725.1,320163,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,8.87,8.88,8.75,8.78,8.79,8.83,,8.78,,,34551756,304101212.32,14242,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,182.2,182.88,174.35,179.48,179.0,181.99,,179.49,,,32698078,5861537977.65,147559,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,25.9,26.04,25.1,25.19,25.24,25.85,,25.19,,,32054826,814228260.45,48198,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,85.96,89.3,84.83,86.92,86.8,85.96,,86.92,,,31354782,2738169000.04,83588,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,11571,INE0DK501011,PPLPHARMA,EQ,,,,,PIRAMAL PHARMA LIMITED,170.45,175.88,168.59,172.44,172.5,168.89,,172.44,,,29677137,5118636323.17,166096,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,250.05,250.05,239.7,244.2,244.8,249.85,,244.15,,,25785563,6290380725.05,141403,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,258.45,260.95,253.8,256.35,256.9,258.95,,256.35,,,25071320,6443493980.0,115393,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,24582,INE08NE01025,SANSTAR,EQ,,,,,SANSTAR LIMITED,120.6,137.49,120.0,127.43,126.7,120.36,,127.43,,,25030037,3300479760.82,142096,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,15.0,15.73,14.95,15.63,15.6,15.04,,15.63,,,23457192,360398341.67,25304,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,3812,INE256A01028,ZEEL,EQ,,,,,ZEE ENTERTAINMENT ENT LTD,115.1,116.0,111.92,115.48,115.51,114.86,,115.48,,,23013188,2629178763.93,68375,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,202.0,207.0,195.0,204.77,206.92,202.29,,204.79,,,22572686,4548329363.97,124153,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,759342,INE0S3G01027,PACEDIGITK,EQ,,,,,PACE DIGITEK LIMITED,206.0,217.0,205.0,212.77,210.8,206.08,,212.78,,,21725485,4609783420.48,159049,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,17358,INE735W01017,UTKARSHBNK,EQ,,,,,UTKARSH SMALL FIN BANK L,14.44,15.32,14.09,14.87,14.9,14.28,,14.87,,,21627950,321292981.61,47531,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,280.95,284.35,278.15,282.55,282.5,281.7,,282.55,,,21011503,5919163301.3,182999,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,24814,INE02RE01045,FIRSTCRY,EQ,,,,,BRAINBEES SOLUTIONS LTD,218.0,234.0,212.5,226.84,225.14,217.17,,226.83,,,20394613,4657588977.07,179663,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,404.0,420.55,402.5,411.4,412.9,400.05,,411.4,,,20105269,8328482005.9,296288,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,130.46,131.17,129.2,130.15,130.15,130.37,,130.15,,,19217828,2503033416.32,91443,F1,1,,,,,
2026-06-24,2026-06-24,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,151.46,155.63,150.8,154.91,155.15,151.46,,154.91,,,18034532,2779904926.16,101019,F1,1,,,,,
