TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-12,2026-08-12,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,12.93,13.69,12.83,13.5,13.5,12.89,,13.5,,,772547405,10282243861.28,605103,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,9.99,10.0,9.7,9.8,9.8,9.97,,9.8,,,153619636,1506941687.18,51722,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,764480,INE0XNF01022,ARDEE,EQ,,,,,ARDEE INDUSTRIES LIMITED,72.0,73.19,65.8,67.12,67.33,53.0,,67.12,,,130275850,9023151816.42,417636,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,39.7,40.26,38.0,38.4,38.25,39.67,,38.4,,,71829639,2793108321.55,104015,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,22.75,22.98,22.62,22.98,22.98,22.75,,22.98,,,68269921,1557994232.24,60772,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,38.8,40.7,38.55,39.08,38.93,38.81,,39.08,,,65157004,2579426192.48,97892,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,13501,INE418H01029,ALLCARGO,EQ,,,,,ALLCARGO LOGISTICS LTD,10.4,10.79,10.1,10.62,10.55,10.25,,10.62,,,63586945,669397180.24,115428,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,11992,INE312C01025,SYNCOMF,EQ,,,,,SYNCOM FORMU (I) LTD,15.5,17.2,15.21,15.88,15.94,14.53,,15.88,,,58681244,949791998.71,219704,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,759880,INE19RI01016,TENNIND,EQ,,,,,TENNECO CLEAN AIR INDIA L,542.0,551.0,525.0,540.65,539.0,550.6,,540.65,,,58478202,30997819382.3,170449,F1,1,,,,,
2026-08-12,2026-08-12,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,14.82,15.19,14.82,14.82,14.82,15.6,,14.83,,,56881355,843994923.39,5917,F1,1,,,,,
