TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.06,11.0,9.91,10.3,10.25,9.85,,10.3,,,990529628,10350596411.07,676333,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.5,14.58,14.2,14.25,14.22,14.48,,14.25,,,310548314,4467593719.91,321399,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,44.78,44.78,40.52,40.52,40.52,42.65,,40.52,,,285562853,12040884710.98,576742,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,45.58,47.6,41.1,42.79,42.78,44.59,,42.78,,,275919861,12079609358.04,561464,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,49.0,49.88,44.5,45.71,45.59,48.64,,45.71,,,158538274,7404756724.29,364921,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,45.8,45.83,44.02,44.48,44.39,45.51,,44.48,,,96502895,4317255507.0,123855,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,24.38,24.61,24.15,24.39,24.38,24.25,,24.39,,,86012503,2097824086.94,89113,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,57.93,58.12,56.24,56.87,56.9,57.67,,56.87,,,71029555,4041773124.02,97951,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,1076,INE520A01027,ZENSARTECH,EQ,,,,,ZENSAR TECHNOLOGIES  LTD,478.5,522.4,478.5,516.1,514.2,467.35,,516.1,,,60755207,30825010531.5,573653,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.38,1.41,1.35,1.35,1.36,1.37,,1.35,,,54906573,75260195.45,13077,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,22.25,22.9,22.25,22.46,22.48,21.98,,22.46,,,53045639,1191671790.07,54880,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,26.9,26.9,25.6,25.7,25.68,26.5,,25.7,,,52124005,1352923693.04,58307,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.25,7.3,6.99,7.0,7.02,7.21,,7.0,,,46944414,332912327.08,14297,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,16822,INE0LOJ01019,IKIO,EQ,,,,,IKIO TECHNOLOGIES LIMITED,179.7,204.28,177.9,202.82,204.28,170.24,,202.95,,,42879871,8339590142.59,254522,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,258.25,258.25,250.0,252.2,253.0,260.25,,252.2,,,39345727,9931307341.5,302422,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,25270,INE377Y01014,BAJAJHFL,EQ,,,,,BAJAJ HOUSING FINANCE LTD,91.0,94.0,90.75,91.35,91.11,88.65,,91.35,,,37731135,3478004218.27,137997,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,281.95,287.8,279.65,281.65,281.4,279.7,,281.65,,,36875000,10464204240.4,188319,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,127.5,128.2,124.7,127.19,127.09,126.64,,127.19,,,36013384,4556994936.72,149122,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,443.0,466.5,441.9,450.05,448.35,439.55,,450.05,,,35471294,16135957149.7,318213,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,168.79,168.79,161.6,163.09,163.09,174.35,,163.09,,,33777663,5511016039.08,115017,F1,1,,,,,
2026-07-03,2026-07-03,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,17.98,18.0,17.73,17.8,17.78,17.86,,17.8,,,33531079,597554416.07,26401,F1,1,,,,,
