TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-10,2026-07-10,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.2,10.3,9.91,9.99,10.0,9.83,,9.99,,,399780253,4025336047.02,192179,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.15,14.33,14.02,14.19,14.18,14.04,,14.19,,,273282577,3874694733.54,501246,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,2955,INE303R01014,KALYANKJIL,EQ,,,,,KALYAN JEWELLERS IND LTD,451.1,483.4,446.0,476.15,480.0,443.0,,476.15,,,115487371,54491072093.4,767079,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,218.0,222.0,206.11,212.24,212.98,210.01,,212.23,,,101356189,21869248552.39,471805,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,33.0,34.68,32.75,34.68,34.68,33.03,,34.68,,,92368489,3181579709.77,52915,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,38.53,40.24,38.52,38.74,38.75,37.93,,38.74,,,70494572,2764261829.39,124449,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,21.98,21.98,21.15,21.21,21.25,21.64,,21.21,,,69792255,1488910318.08,71818,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,82.9,87.46,81.62,84.25,84.0,82.01,,84.25,,,69639831,5871663239.93,189704,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,17.35,18.58,17.32,18.1,18.08,17.12,,18.1,,,57114862,1032455359.65,76812,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,40.94,41.45,40.11,40.41,40.44,40.39,,40.41,,,51508121,2100924989.57,98140,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1076,INE520A01027,ZENSARTECH,EQ,,,,,ZENSAR TECHNOLOGIES  LTD,454.35,515.8,453.2,508.25,508.2,447.4,,508.25,,,47030557,23495566008.0,563110,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,41.18,42.85,41.08,42.53,42.5,40.76,,42.53,,,44596486,1882578238.54,80955,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,23.9,24.03,23.8,23.94,23.97,23.64,,23.94,,,44492915,1064621983.63,66409,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,41.5,42.76,41.11,41.83,41.93,41.18,,41.83,,,44361003,1858717896.77,110533,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,54.02,54.45,53.75,53.92,54.06,53.7,,53.92,,,41945443,2268128623.07,72096,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,125.4,131.48,125.31,128.78,128.88,124.8,,128.78,,,40706138,5222765254.91,115544,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,15228,INE551W01018,UJJIVANSFB,EQ,,,,,UJJIVAN SMALL FINANC BANK,63.25,65.84,63.25,65.27,65.33,62.58,,65.27,,,39570140,2574776144.78,113217,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,2283,INE103A01014,MRPL,EQ,,,,,MRPL,150.25,163.25,150.25,162.49,161.85,149.68,,162.49,,,37336927,5965778172.39,218050,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,78.0,79.64,77.2,77.46,77.4,76.66,,77.46,,,36750822,2872055634.1,91685,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,199.0,206.11,197.11,204.47,203.0,198.44,,204.47,,,33279434,6716478438.86,149768,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,17.04,17.28,16.97,17.02,17.0,17.0,,17.02,,,32248754,551783135.03,24806,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,82.73,83.8,81.89,82.61,83.09,82.01,,82.59,,,32213482,2665845683.36,93199,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1164,INE619B01017,NEWGEN,EQ,,,,,NEWGEN SOFTWARE TECH LTD,477.05,542.9,477.05,517.2,515.0,473.2,,517.2,,,29948995,15681767928.05,393956,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,23.55,24.33,23.51,23.89,23.96,23.42,,23.89,,,28766980,689635597.71,31180,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,235.0,243.5,233.95,241.96,242.48,233.37,,241.95,,,27714158,6670469531.66,122113,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,104.1,107.55,103.71,105.41,105.58,103.44,,105.41,,,27098775,2859483133.04,67289,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,218.5,220.6,216.8,218.45,218.5,216.32,,218.45,,,26196232,5733939872.54,100481,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.33,1.36,1.33,1.33,1.34,1.32,,1.33,,,26050441,34887144.61,11105,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,6.8,7.04,6.73,6.9,6.92,6.75,,6.9,,,25506876,175939416.91,13439,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,157.8,165.5,157.6,164.51,164.69,157.26,,164.51,,,24598550,3996958436.23,104514,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,294.7,295.2,287.15,289.65,289.9,292.45,,289.65,,,24239849,7024981512.05,172259,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,284.6,284.68,271.15,273.25,272.99,280.95,,273.23,,,24100601,6661702477.15,145008,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,824.0,827.7,820.3,824.95,824.5,817.55,,824.95,,,23595785,19457353746.75,296453,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,189.68,193.3,188.74,191.19,191.1,187.91,,191.19,,,23145573,4424289783.46,128232,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,5633,INE168A01041,J&KBANK,EQ,,,,,J & K BANK LTD.,169.08,201.75,169.08,192.65,191.0,168.41,,192.63,,,22820672,4240149639.01,131845,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,761099,INE0LGX01024,INA,EQ,,,,,INSOLATION ENERGY LIMITED,124.0,131.52,122.0,124.93,125.2,118.56,,124.93,,,22232334,2801773925.82,113752,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,25.05,25.51,25.03,25.12,25.14,24.79,,25.12,,,22117596,558496103.58,31773,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,44.5,46.28,44.5,45.81,45.95,44.22,,45.81,,,21345407,972132662.66,40139,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,3812,INE256A01028,ZEEL,EQ,,,,,ZEE ENTERTAINMENT ENT LTD,100.6,101.96,96.79,97.47,97.05,99.79,,97.43,,,21186362,2106238773.93,60415,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,201.0,211.8,200.92,210.0,209.5,199.86,,210.01,,,20211763,4228107906.91,128448,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,239.4,267.0,236.1,263.6,263.16,237.23,,263.6,,,20117335,5201852582.0,213966,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,20831,INE046W01019,MUTHOOTMF,EQ,,,,,MUTHOOT MICROFIN LIMITED,220.5,245.0,220.5,235.26,238.01,210.28,,235.26,,,19681749,4605507904.58,167511,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,763839,INE17QZ01016,KNACK,EQ,,,,,KNACK PACKAGING LIMITED,197.7,220.72,197.0,209.58,209.4,194.71,,209.6,,,19426222,4101564841.08,148571,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,334.55,340.25,333.65,337.95,337.6,331.5,,337.95,,,19331002,6514682422.55,131055,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,86.4,90.9,85.12,90.6,90.5,85.36,,90.6,,,19219089,1707879478.53,63084,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,245.5,254.35,245.35,250.95,250.85,244.6,,250.95,,,18239487,4565110142.05,101213,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,14309,INE562A01011,INDIANB,EQ,,,,,INDIAN BANK,800.0,874.9,794.75,870.7,873.35,793.15,,870.7,,,17690322,15122855852.45,226949,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,413.0,418.2,403.75,408.85,408.55,398.3,,408.85,,,17566635,7201432275.65,184113,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,157.71,157.9,155.7,157.49,157.51,155.19,,157.49,,,17409676,2732000116.49,108717,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,25468,INE420C01059,PAISALO,EQ,,,,,PAISALO DIGITAL LIMITED,72.65,73.99,71.66,73.24,72.7,72.4,,73.23,,,16382112,1195821174.46,26413,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,29204,INE0RYC01010,STALLION,EQ,,,,,STALLION IND FLUOROCHEM L,184.5,212.6,184.5,204.88,205.0,182.12,,204.88,,,16334635,3348439730.44,132521,F1,1,,,,,
2026-07-10,2026-07-10,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,175.23,177.22,175.0,175.46,175.52,172.76,,175.45,,,16249590,2857855693.25,111529,F1,1,,,,,
