TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-06,2026-07-06,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.45,10.46,9.32,9.46,9.48,10.3,,9.46,,,378857234,3632857804.26,270772,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.22,14.54,14.05,14.09,14.09,14.25,,14.09,,,281320127,4016218135.83,499500,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,14.27,15.56,14.1,15.0,15.03,14.17,,15.0,,,148873074,2221506744.07,182005,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,44.1,44.31,41.55,42.39,42.18,44.48,,42.39,,,116976428,4994345029.47,157814,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,41.01,41.8,38.25,38.94,38.7,42.79,,38.94,,,112664339,4475280346.13,216104,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,40.0,40.0,38.5,38.5,38.5,40.52,,38.5,,,111514558,4323954066.29,102165,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,24.64,24.79,24.19,24.26,24.28,24.39,,24.26,,,73317092,1791119647.48,77964,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,56.87,57.1,55.01,55.47,55.38,56.87,,55.47,,,73062543,4058547254.23,117651,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,757515,INE0U4701011,DIGITIDE,EQ,,,,,DIGITIDE SOLUTIONS LTD,105.0,122.66,104.3,120.55,119.5,102.22,,120.55,,,70931051,8301056358.49,265281,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,200.26,214.0,200.25,213.09,213.99,198.84,,213.1,,,65084299,13678230907.96,265506,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,805.0,831.5,805.0,829.85,828.0,801.05,,829.85,,,63203327,52105954194.0,731245,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,45.49,46.31,42.71,43.01,42.98,45.71,,43.01,,,55423682,2426238369.92,139707,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,222.8,226.12,218.1,219.85,220.1,221.79,,219.86,,,52966812,11753296025.37,186914,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,13511,INE672B01032,MUNJALAU,EQ,,,,,MUNJAL AUTO IND. LTD.,99.39,114.99,97.61,110.39,108.0,99.39,,110.4,,,42418989,4724022740.12,179199,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,22.46,22.74,22.01,22.36,22.4,22.46,,22.36,,,41339571,923987725.61,63472,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,17.86,17.97,17.61,17.69,17.67,17.8,,17.69,,,34508588,613227800.82,25124,F1,1,,,,,
2026-07-06,2026-07-06,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,389.75,389.75,380.7,381.3,381.25,396.75,,381.3,,,34164881,13094312242.05,298802,F1,1,,,,,
