TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-17,2026-07-17,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.35,10.35,9.62,9.7,9.7,10.32,,9.7,,,487726969,4791187719.4,289652,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,13.83,14.0,13.71,13.74,13.72,13.89,,13.74,,,275409119,3810299897.2,475668,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,51.96,52.29,51.27,51.99,52.07,51.97,,51.99,,,111362634,5772771527.26,97507,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,247.5,249.95,242.0,242.98,242.7,235.65,,242.98,,,95978862,23571143871.7,388967,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.28,1.28,1.23,1.24,1.25,1.27,,1.24,,,93957650,116979048.45,13592,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,23.75,23.75,23.21,23.61,23.53,23.75,,23.61,,,75453831,1774355319.15,65896,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,6579,INE02NC01014,FINOPB,EQ,,,,,FINO PAYMENTS BANK LTD,159.02,180.75,159.02,174.21,177.62,158.24,,174.23,,,58714643,10250945573.91,315861,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,2955,INE303R01014,KALYANKJIL,EQ,,,,,KALYAN JEWELLERS IND LTD,542.0,577.5,541.25,574.4,572.5,546.6,,574.4,,,53915916,30367822208.65,383202,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,25468,INE420C01059,PAISALO,EQ,,,,,PAISALO DIGITAL LIMITED,77.39,77.39,67.15,71.75,70.95,73.78,,71.75,,,53207306,3924388299.15,74021,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,9362,INE278Y01022,CAMPUS,EQ,,,,,CAMPUS ACTIVEWEAR LIMITED,226.8,259.7,225.5,235.97,232.99,226.65,,235.98,,,52366677,12970729238.66,370965,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,21.1,21.1,20.65,20.81,20.83,21.01,,20.81,,,52008897,1080658393.96,58653,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,206.4,213.64,204.84,208.3,208.18,205.64,,208.3,,,49834034,10424738757.45,267241,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,2283,INE103A01014,MRPL,EQ,,,,,MRPL,175.49,178.9,165.37,174.49,173.4,173.33,,174.49,,,49682498,8577061131.54,228643,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,445.0,446.5,420.3,422.0,421.3,435.4,,422.0,,,48217882,20990100197.2,467135,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,20642,INE247D01039,JINDWORLD,EQ,,,,,JINDAL WORLDWIDE LTD,32.8,35.22,31.1,32.2,31.49,32.06,,32.2,,,46609929,1571364704.38,109889,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,36.75,36.84,34.74,35.66,35.6,36.42,,35.66,,,44805133,1592729153.11,73407,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,1023,INE171A01029,FEDERALBNK,EQ,,,,,FEDERAL BANK LTD,328.7,351.0,323.4,349.0,348.0,326.6,,349.0,,,44155126,15068942344.95,272498,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,1628,INE495P01020,BECTORFOOD,EQ,,,,,MRS BECTORS FOOD SPE LTD,198.04,204.9,186.54,188.63,188.02,192.23,,188.64,,,43462628,8430308288.6,276845,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,213.3,216.7,206.43,214.78,214.5,212.98,,214.78,,,38003173,8069944124.55,177107,F1,1,,,,,
2026-07-17,2026-07-17,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,39.33,39.45,37.1,37.9,37.79,39.33,,37.9,,,37963969,1444146941.27,88858,F1,1,,,,,
