TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-23,2026-09-23,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,13.8,14.86,13.64,14.47,14.48,13.58,,14.47,,,867441415,12483313464.52,328550,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,38.25,42.49,38.25,41.87,41.82,37.78,,41.87,,,390177989,16179970183.07,572669,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.26,14.55,14.17,14.52,14.52,14.27,,14.52,,,272140999,3916932401.25,463863,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,18.4,19.15,17.4,18.89,18.9,18.04,,18.89,,,144251390,2668863071.31,158019,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,766171,INE012G01022,HEROMOTORS,EQ,,,,,HERO MOTORS LIMITED,82.0,98.4,80.5,98.4,98.4,84.0,,98.43,,,139842838,12763316744.94,446645,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,758968,INE0Y8W01025,AHCL,EQ,,,,,ANLON HEALTHCARE LIMITED,30.3,31.29,26.55,29.68,29.87,28.86,,29.68,,,113090092,3283635456.22,333842,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,43.0,43.21,41.62,42.39,42.39,43.0,,42.39,,,99322778,4187685145.88,146954,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,76.3,80.07,75.6,79.49,79.95,75.94,,79.48,,,77513063,6079702845.24,177255,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,19.5,22.8,19.48,22.08,22.25,19.37,,22.08,,,70960363,1544937833.9,258222,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,85.98,89.61,85.9,87.9,87.9,85.37,,87.9,,,64518343,5693513709.12,132127,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,16.2,16.35,16.0,16.04,16.06,16.17,,16.04,,,58181761,940005006.34,1059555,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,259.45,276.4,255.2,273.85,275.25,258.2,,273.71,,,52637525,14132545448.0,274580,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,23.2,23.38,23.17,23.24,23.24,23.2,,23.24,,,46135166,1072689608.95,91522,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,766176,INE1EQW01028,SSRETAIL,EQ,,,,,SS RETAIL LIMITED,624.0,748.8,603.05,748.8,748.8,424.0,,763.96,,,45735525,30745720416.6,729664,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,21339,INE503B01021,STEELXIND,EQ,,,,,STEEL EXCHANGE INDIA LTD,11.21,12.84,11.21,12.01,12.01,11.18,,12.01,,,43409817,533168765.46,54619,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,185.95,193.0,185.7,191.38,191.38,184.7,,191.37,,,41844761,7965124689.52,140391,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,174.5,185.7,174.5,185.44,185.44,174.01,,185.44,,,41615771,7591795622.91,146880,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,184.88,191.5,184.87,190.82,190.82,184.97,,190.82,,,39798327,7544119648.53,179963,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,196.99,200.7,187.11,188.3,189.1,197.58,,188.3,,,37096342,7157228173.36,212669,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,15313,INE821I01022,IRB,EQ,,,,,IRB INFRA DEV LTD.,18.4,18.66,17.51,18.03,17.99,17.98,,18.04,,,36892063,673935817.12,43059,F1,1,,,,,
2026-09-23,2026-09-23,CM,NSE,STK,766005,INE644Q01039,GLASSWALL,EQ,,,,,GLASS WALL SYSTEM (I) LTD,309.99,314.29,278.37,286.41,282.7,309.29,,286.43,,,35196312,10451408076.94,291324,F1,1,,,,,
