TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-21,2026-09-21,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,16.05,17.49,16.05,16.48,16.51,15.37,,16.48,,,587859403,9902950961.17,1459379,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,12.75,13.09,12.54,12.79,12.73,12.72,,12.79,,,304134029,3890591212.68,151646,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,14366,INE669E01016,IDEA,EQ,,,,,VODAFONE IDEA LIMITED,14.02,14.14,13.82,13.84,13.84,13.92,,13.84,,,298632816,4170214669.96,499317,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,758968,INE0Y8W01025,AHCL,EQ,,,,,ANLON HEALTHCARE LIMITED,23.16,27.48,23.15,26.24,27.48,22.9,,26.25,,,130243729,3280986399.58,368931,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,766005,INE644Q01039,GLASSWALL,EQ,,,,,GLASS WALL SYSTEM (I) LTD,274.38,305.39,261.66,295.21,300.7,269.51,,295.28,,,77218755,21746422830.17,590799,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,757767,INE12NJ01018,SAMBHV,EQ,,,,,SAMBHV STEEL TUBES LTD,151.1,161.63,148.4,155.13,154.93,147.57,,155.13,,,59833915,9324113991.05,338404,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,22.95,23.28,22.93,23.17,23.17,22.72,,23.17,,,52755958,1221600269.79,93804,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,266.3,271.3,246.45,251.3,251.0,265.0,,251.3,,,51831010,13233675469.65,343722,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,75.35,75.5,73.71,74.25,74.08,76.51,,74.25,,,48066936,3577279966.8,108916,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,759605,INE956O01016,LENSKART,EQ,,,,,LENSKART SOLUTIONS LTD,687.9,698.3,682.1,683.85,685.3,707.2,,683.85,,,44904580,30719925714.1,113670,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,18.25,18.6,17.7,17.94,18.0,18.3,,17.94,,,44194528,802404434.7,50744,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,762675,INE417D01020,FEDDERSHOL,EQ,,,,,FEDDERS HOLDING LTD.,54.0,63.48,54.0,61.49,60.1,52.9,,61.51,,,35766255,2162330740.33,113181,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,731.0,742.65,729.05,739.5,739.5,731.0,,739.5,,,35482683,26224175905.65,335639,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,25468,INE420C01059,PAISALO,EQ,,,,,PAISALO DIGITAL LIMITED,89.99,94.88,89.82,92.85,92.45,89.51,,92.85,,,34251160,3203209932.53,64311,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,22.74,22.74,22.47,22.55,22.55,22.74,,22.55,,,33649809,759073182.43,49429,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,24777,INE0LXG01040,OLAELEC,EQ,,,,,OLA ELECTRIC MOBILITY LTD,36.4,37.25,36.4,37.0,37.01,36.39,,37.0,,,32915914,1213896250.16,70914,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,765480,INE0PX301025,SKYWAYS,EQ,,,,,SKYWAYS AIR SERVICES LTD,126.0,137.38,123.4,126.03,126.67,124.43,,126.03,,,29247327,3834583190.34,164237,F1,1,,,,,
2026-09-21,2026-09-21,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,101.2,101.28,98.15,98.7,98.7,99.3,,98.7,,,27536721,2736641083.22,59603,F1,1,,,,,
