Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-07-14 00:00:00,PCJEWELLER,PC JEWELLER LTD,9.94,10.13,9.78,9.86,9.92,-0.60,0.35,3.52,0.20,375453742,3735359600.92,177247
2026-07-14 00:00:00,IDEA,VODAFONE IDEA LIMITED,13.93,14.16,13.74,13.83,13.96,-0.93,0.42,3.02,-0.21,290140997,4036712438.48,447016
2026-07-14 00:00:00,KALYANKJIL,KALYAN JEWELLERS IND LTD,515.55,535.00,507.30,529.75,510.65,3.74,27.70,5.37,0.96,95814205,50367378301.00,670397
2026-07-14 00:00:00,VISL,VEDANTA IRON AND STEEL L,36.90,37.27,34.75,35.07,36.41,-3.68,2.52,6.83,1.35,83305485,2996568871.77,125856
2026-07-14 00:00:00,YESBANK,YES BANK LIMITED,23.75,23.85,23.50,23.61,23.78,-0.71,0.35,1.47,-0.13,61791520,1460496208.79,65521
2026-07-14 00:00:00,CUPID,CUPID LIMITED,207.90,217.99,207.76,216.77,206.83,4.81,10.23,4.92,0.52,61486978,13157721911.60,273430
2026-07-14 00:00:00,ADANIPOWER,ADANI POWER LTD,216.35,228.94,216.30,226.17,215.46,4.97,12.64,5.84,0.41,55601636,12474171801.45,251028
2026-07-14 00:00:00,GTLINFRA,GTL INFRA.LTD,1.31,1.32,1.27,1.28,1.31,-2.29,0.05,3.82,0.00,54789868,70421578.73,12975
2026-07-14 00:00:00,IDBI,IDBI BANK LIMITED,85.00,88.49,84.64,86.54,84.07,2.94,3.85,4.53,1.11,52823029,4584228601.03,147471
2026-07-14 00:00:00,FINOPB,FINO PAYMENTS BANK LTD,164.80,189.47,163.65,176.40,161.33,9.34,25.82,15.67,2.15,50668801,9096771116.92,282261
2026-07-14 00:00:00,VOGL,VEDANTA OIL AND GAS LTD,39.11,39.49,37.28,37.82,38.97,-2.95,2.21,5.65,0.36,50184285,1906389695.30,90531
2026-07-14 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,16.80,17.03,16.65,16.66,16.79,-0.77,0.38,2.26,0.06,47062728,790445511.49,32143
2026-07-14 00:00:00,BIOCON,BIOCON LIMITED.,427.35,444.50,422.20,437.30,410.95,6.41,22.30,5.22,3.99,43015136,18771358005.65,402779
2026-07-14 00:00:00,ETERNAL,ETERNAL LIMITED,283.05,287.90,278.55,286.15,285.20,0.33,9.35,3.30,-0.75,42966836,12157758905.30,151895
2026-07-14 00:00:00,JUSTDIAL,JUSTDIAL LTD.,712.40,809.00,712.00,790.15,676.85,16.74,97.00,13.62,5.25,42569366,32473304628.55,669246
2026-07-14 00:00:00,SUZLON,SUZLON ENERGY LIMITED,52.95,52.99,52.33,52.47,53.17,-1.32,0.66,1.25,-0.41,40748106,2142108510.60,80937
2026-07-14 00:00:00,ZEEL,ZEE ENTERTAINMENT ENT LTD,101.40,105.79,99.70,103.12,101.33,1.77,6.09,6.01,0.07,36573941,3793252471.31,108412
2026-07-14 00:00:00,OLAELEC,OLA ELECTRIC MOBILITY LTD,40.15,40.35,39.13,39.47,40.32,-2.11,1.22,3.04,-0.42,36360238,1448540367.26,71964
2026-07-14 00:00:00,TATSILV,TATAAML-TATSILV,20.90,21.34,20.87,21.13,21.08,0.24,0.47,2.25,-0.85,32474602,684766753.62,41023
2026-07-14 00:00:00,GROWW,BILLIONBRAINS GARAGE VN L,208.85,210.28,202.00,203.79,208.18,-2.11,8.28,3.96,0.32,31398724,6493156587.13,226781
2026-07-14 00:00:00,VEDPOWER,VEDANTA POWER LIMITED,41.41,41.41,40.00,40.04,41.43,-3.36,1.41,3.40,-0.05,30277448,1228841743.15,79573
2026-07-14 00:00:00,MAHABANK,BANK OF MAHARASHTRA,82.00,82.15,79.35,79.47,82.56,-3.74,2.80,3.41,-0.68,27947281,2242193149.44,90384
2026-07-14 00:00:00,HDFCBANK,HDFC BANK LTD,811.40,818.40,807.00,809.40,817.95,-1.05,11.40,1.40,-0.80,25605395,20789113493.00,292714
2026-07-14 00:00:00,ASHOKLEY,ASHOK LEYLAND LTD,156.50,156.90,153.85,155.19,159.22,-2.53,3.05,1.95,-1.71,24653297,3819816690.67,112868
2026-07-14 00:00:00,NMDC,NMDC LTD.,84.00,85.95,83.82,84.99,84.13,1.02,2.13,2.54,-0.15,24646208,2095944744.15,90188
2026-07-14 00:00:00,TATASTEEL,TATA STEEL LIMITED,186.70,190.35,186.70,188.27,187.11,0.62,3.65,1.96,-0.22,24096425,4545777942.27,132593
2026-07-14 00:00:00,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,66.21,67.45,64.78,65.14,66.87,-2.59,2.67,4.03,-0.99,22162531,1456449926.93,75956
2026-07-14 00:00:00,MOTISONS,MOTISONS JEWELLERS LTD,14.24,14.45,13.87,14.11,14.25,-0.98,0.58,4.07,-0.07,21917664,309163653.62,13735
2026-07-14 00:00:00,NUVOCO,NUVOCO VISTAS CORP LTD,341.95,358.80,334.00,341.40,316.55,7.85,24.80,7.25,8.02,21133756,7259882068.70,253900
2026-07-14 00:00:00,RPOWER,RELIANCE POWER LTD.,24.77,25.07,24.45,24.52,24.98,-1.84,0.62,2.50,-0.84,20841983,513428578.29,33629
2026-07-14 00:00:00,CANBK,CANARA BANK,128.00,128.90,125.32,125.74,129.33,-2.78,3.58,2.80,-1.03,18692217,2360916882.52,97725
2026-07-14 00:00:00,CENTRALBK,CENTRAL BANK OF INDIA,32.61,33.09,32.14,32.23,32.72,-1.50,0.95,2.91,-0.34,17781168,577390202.89,25259
2026-07-14 00:00:00,PINELABS,PINE LABS LIMITED,154.74,157.84,152.84,156.92,155.14,1.15,5.00,3.23,-0.26,17542322,2735135661.56,60207
2026-07-14 00:00:00,ORIENTTECH,ORIENT TECHNOLOGIES LTD,258.60,298.60,256.21,280.80,258.80,8.50,42.39,16.39,-0.08,17335944,5008689697.08,211965
2026-07-14 00:00:00,TBZ,TRIB BHIMJI ZAVERI LTD,225.11,264.95,222.85,259.97,225.11,15.49,42.10,18.70,0.00,17278323,4374362101.59,195595
2026-07-14 00:00:00,BCLIND,BCL INDUSTRIES LIMITED,37.62,40.00,37.23,37.79,37.16,1.70,2.77,7.36,1.24,17216432,659043341.42,41091
2026-07-14 00:00:00,MSUMI,MOTHERSON SUMI WRNG IND L,40.20,40.20,38.75,39.61,40.54,-2.29,1.45,3.61,-0.84,17017512,669458783.37,45444
2026-07-14 00:00:00,HARDWYN,HARDWYN INDIA LIMITED,24.09,24.22,19.30,19.46,24.12,-19.32,4.92,20.42,-0.12,16912391,352518876.33,57235
2026-07-14 00:00:00,ONGC,OIL AND NATURAL GAS CORP.,252.00,252.00,247.30,248.90,248.45,0.18,4.70,1.87,1.43,16299949,4057356229.59,123905
2026-07-14 00:00:00,KOTAKBANK,KOTAK MAHINDRA BANK LTD,383.50,383.50,376.10,378.65,384.65,-1.56,7.40,1.93,-0.30,16237528,6142703946.15,169778
2026-07-14 00:00:00,VMM,VISHAL MEGA MART LIMITED,116.15,116.77,113.83,114.28,116.21,-1.66,2.94,2.53,-0.05,16165170,1852556689.10,61436
2026-07-14 00:00:00,HCC,HINDUSTAN CONSTRUCTION CO,23.60,23.66,22.98,23.03,23.77,-3.11,0.68,2.88,-0.72,15974168,370199644.96,20505
2026-07-14 00:00:00,SEPC,SEPC LIMITED,6.50,6.51,6.31,6.33,6.49,-2.47,0.20,3.08,0.15,15735066,100064895.62,14928
2026-07-14 00:00:00,UNIONBANK,UNION BANK OF INDIA,170.00,171.42,167.18,170.67,170.39,0.16,4.24,2.49,-0.23,15703329,2662328688.02,65858
