Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-08-04 00:00:00,IDEA,VODAFONE IDEA LIMITED,12.89,13.05,12.73,12.90,12.86,0.31,0.32,2.48,0.23,308781891,3965472403.51,307920
2026-08-04 00:00:00,PCJEWELLER,PC JEWELLER LTD,9.70,9.92,9.58,9.82,9.64,1.87,0.34,3.51,0.62,201109236,1959306460.77,65785
2026-08-04 00:00:00,RBA,RESTAURANT BRAND ASIA LTD,78.90,84.91,76.73,84.91,70.76,20.00,8.18,10.37,11.50,114839192,9377448807.37,207029
2026-08-04 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,18.73,19.19,18.64,18.84,18.76,0.43,0.55,2.94,-0.16,93040370,1760704011.31,52018
2026-08-04 00:00:00,VISL,VEDANTA IRON AND STEEL L,33.90,35.58,33.71,35.55,33.89,4.90,1.87,5.52,0.03,75372766,2664396149.81,65422
2026-08-04 00:00:00,VOGL,VEDANTA OIL AND GAS LTD,35.10,38.43,34.72,37.80,35.24,7.26,3.71,10.57,-0.40,72774029,2676865598.64,95980
2026-08-04 00:00:00,MOREPENLAB,MOREPEN LAB. LTD,57.65,69.18,55.91,69.18,57.65,20.00,13.27,23.02,0.00,67096271,4348189505.25,156503
2026-08-04 00:00:00,SUZLON,SUZLON ENERGY LIMITED,48.59,49.15,47.90,48.01,48.10,-0.19,1.25,2.57,1.02,61548498,2987339793.48,101906
2026-08-04 00:00:00,LICI,LIFE INSURA CORP OF INDIA,392.00,402.40,388.80,391.30,428.50,-8.68,13.60,3.47,-8.52,52718651,20813586136.85,336834
2026-08-04 00:00:00,GTLINFRA,GTL INFRA.LTD,1.32,1.33,1.28,1.28,1.31,-2.29,0.05,3.79,0.76,44825603,58293380.00,12008
2026-08-04 00:00:00,OLAELEC,OLA ELECTRIC MOBILITY LTD,38.92,39.70,38.21,38.57,38.74,-0.44,1.49,3.83,0.46,43361629,1691051750.89,77868
2026-08-04 00:00:00,YESBANK,YES BANK LIMITED,23.00,23.01,22.78,23.00,23.00,0.00,0.23,1.00,0.00,41667544,954301167.66,55879
2026-08-04 00:00:00,PINELABS,PINE LABS LIMITED,154.00,156.50,149.00,151.19,152.17,-0.64,7.50,4.87,1.20,32675774,5026088627.09,112654
2026-08-04 00:00:00,VEDPOWER,VEDANTA POWER LIMITED,35.10,36.48,34.91,35.62,35.20,1.19,1.57,4.47,-0.28,31685114,1133506747.09,64669
2026-08-04 00:00:00,HDFCBANK,HDFC BANK LTD,753.20,753.20,738.00,742.00,753.00,-1.46,15.20,2.02,0.03,31559802,23437341270.35,423043
2026-08-04 00:00:00,MSUMI,MOTHERSON SUMI WRNG IND L,41.50,42.10,39.46,39.75,41.48,-4.17,2.64,6.36,0.05,31346920,1259997275.82,71301
2026-08-04 00:00:00,EASEMYTRIP,EASY TRIP PLANNERS LTD,6.58,6.65,6.53,6.59,6.60,-0.15,0.12,1.82,-0.30,31060463,204537013.60,8696
2026-08-04 00:00:00,MANYAVAR,VEDANT FASHIONS LIMITED,416.95,496.80,415.90,485.90,418.75,16.04,80.90,19.40,-0.43,30164506,14196480829.85,336081
2026-08-04 00:00:00,BESTAGRO,BEST AGROLIFE LIMITED,18.78,22.66,18.50,22.66,18.89,19.96,4.16,22.15,-0.58,29742912,634921083.55,74981
2026-08-04 00:00:00,URBANCO,URBAN COMPANY LIMITED,148.47,151.34,140.55,141.89,146.19,-2.94,10.79,7.27,1.56,29549685,4328961115.42,166860
2026-08-04 00:00:00,CUPID,CUPID LIMITED,234.10,239.99,233.35,237.99,230.95,3.05,6.64,2.84,1.36,28917322,6895798312.32,125433
