Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-06-04 00:00:00,IDEA,IDEA,14.90,15.19,14.88,14.93,14.85,0.54,0.31,2.08,0.34,860152052,129139.50,784952
2026-06-04 00:00:00,OLAELEC,OLAELEC,43.49,45.50,42.82,43.32,43.74,-0.96,2.68,6.16,-0.57,251627228,110962.44,303304
2026-06-04 00:00:00,GTLINFRA,GTLINFRA,1.49,1.62,1.48,1.57,1.48,6.08,0.14,9.40,0.68,245049750,3846.36,32691
2026-06-04 00:00:00,IFCI,IFCI,81.00,83.44,78.13,81.98,80.42,1.94,5.31,6.56,0.72,202071793,164179.09,371096
2026-06-04 00:00:00,SUZLON,SUZLON,54.25,56.00,54.03,55.62,54.40,2.24,1.97,3.63,-0.28,119119491,66042.78,132977
2026-06-04 00:00:00,JPPOWER,JPPOWER,19.15,19.55,18.94,19.04,19.33,-1.50,0.61,3.19,-0.93,114699428,22014.81,65798
2026-06-04 00:00:00,KWIL,KWIL,30.74,36.38,30.29,35.62,30.59,16.44,6.09,19.81,0.49,113585178,39124.72,169914
2026-06-04 00:00:00,BHARATCOAL,BHARATCOAL,38.45,42.00,38.45,41.43,38.74,6.94,3.55,9.23,-0.75,111135933,45508.17,166545
2026-06-04 00:00:00,NHPC,NHPC,74.33,76.69,74.26,76.12,75.10,1.36,2.43,3.27,-1.03,103835465,78086.95,112467
2026-06-04 00:00:00,ZEEL,ZEEL,94.00,107.50,93.51,104.42,94.50,10.50,13.99,14.88,-0.53,80466080,82036.22,180668
2026-06-04 00:00:00,HFCL,HFCL,200.00,208.98,193.66,197.08,199.41,-1.17,15.32,7.66,0.30,78777077,158778.78,288977
2026-06-04 00:00:00,PWL,PWL,91.00,108.44,89.80,106.46,92.04,15.67,18.64,20.48,-1.13,77354358,80751.61,283319
2026-06-04 00:00:00,YESBANK,YESBANK,22.70,23.02,22.67,22.77,22.93,-0.70,0.35,1.54,-1.00,77191326,17609.56,71553
2026-06-04 00:00:00,EASEMYTRIP,EASEMYTRIP,6.93,7.08,6.60,6.65,6.90,-3.62,0.48,6.93,0.43,72338135,4853.48,32666
2026-06-04 00:00:00,SEPC,SEPC,6.98,7.28,6.80,6.94,7.00,-0.86,0.48,6.88,-0.29,68055162,4750.78,34406
2026-06-04 00:00:00,DHARAN,DHARAN,0.17,0.17,0.16,0.16,0.16,0.00,0.01,5.88,6.25,67059191,112.73,3421
2026-06-04 00:00:00,PCJEWELLER,PCJEWELLER,9.09,9.50,9.08,9.22,9.11,1.21,0.42,4.62,-0.22,62408157,5793.43,25353
2026-06-04 00:00:00,HCC,HCC,23.35,24.50,23.25,23.99,23.51,2.04,1.25,5.35,-0.68,61709512,14893.93,55740
2026-06-04 00:00:00,FILATFASH,FILATFASH,0.21,0.22,0.21,0.21,0.22,-4.55,0.01,4.76,-4.55,52061710,109.67,4004
2026-06-04 00:00:00,TEJASNET,TEJASNET,568.90,629.45,564.00,601.95,569.25,5.74,65.45,11.50,-0.06,46078716,279954.26,482537
2026-06-04 00:00:00,MMTC,MMTC,64.76,71.28,64.54,68.31,65.18,4.80,6.74,10.41,-0.64,45721223,31826.87,141537
2026-06-04 00:00:00,RICOAUTO,RICOAUTO,115.89,133.50,114.00,131.37,116.31,12.95,19.50,16.83,-0.36,44524758,57627.53,219525
