Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-07-27 00:00:00,IDEA,VODAFONE IDEA LIMITED,13.13,13.26,13.02,13.06,13.13,-0.53,0.24,1.83,0.00,247499082,3249277944.09,428129
2026-07-27 00:00:00,IDFCFIRSTB,IDFC FIRST BANK LIMITED,86.30,88.76,84.70,84.88,80.79,5.06,4.06,4.70,6.82,177923165,15374233107.39,319208
2026-07-27 00:00:00,PCJEWELLER,PC JEWELLER LTD,9.49,9.50,9.33,9.35,9.28,0.75,0.17,1.79,2.26,139047251,1305668322.98,53315
2026-07-27 00:00:00,SAGILITY,SAGILITY LIMITED,40.89,43.81,40.72,43.29,40.42,7.10,3.09,7.56,1.16,111335747,4802921426.23,189868
2026-07-27 00:00:00,JINDWORLD,JINDAL WORLDWIDE LTD,38.10,40.40,37.50,39.43,37.83,4.23,2.90,7.61,0.71,55992502,2190768721.81,123513
2026-07-27 00:00:00,MOTISONS,MOTISONS JEWELLERS LTD,14.25,15.08,13.84,13.96,14.17,-1.48,1.24,8.70,0.56,55312451,799237423.78,56645
2026-07-27 00:00:00,RATNAVEER,RATNAVEER PRECISION ENG L,182.00,204.00,182.00,199.61,178.61,11.76,22.00,12.09,1.90,53640552,10621802792.40,320678
2026-07-27 00:00:00,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,71.50,73.29,71.10,71.57,70.72,1.20,2.19,3.06,1.10,49027357,3543473401.59,136129
2026-07-27 00:00:00,CANBK,CANARA BANK,126.50,129.70,125.78,127.26,125.65,1.28,3.92,3.10,0.68,48778366,6231711956.92,120692
2026-07-27 00:00:00,ETERNAL,ETERNAL LIMITED,281.50,297.00,281.45,295.85,280.00,5.66,15.55,5.52,0.54,48012383,14078584613.25,242086
2026-07-27 00:00:00,YESBANK,YES BANK LIMITED,23.05,23.18,22.90,22.94,22.95,-0.04,0.28,1.21,0.44,47752439,1098792136.61,59381
2026-07-27 00:00:00,SUZLON,SUZLON ENERGY LIMITED,52.50,53.20,52.22,53.15,52.28,1.66,0.98,1.87,0.42,45205048,2386463823.97,62884
2026-07-27 00:00:00,TFCILTD,TOURISM FINANCE CORP. OF,89.00,95.25,87.75,94.80,87.27,8.63,7.50,8.43,1.98,43311808,4033473452.31,89258
2026-07-27 00:00:00,VOGL,VEDANTA OIL AND GAS LTD,34.65,35.34,33.93,34.84,34.23,1.78,1.41,4.07,1.23,36182252,1254412498.34,60046
2026-07-27 00:00:00,HDFCBANK,HDFC BANK LTD,746.10,747.95,738.10,739.55,742.80,-0.44,9.85,1.32,0.44,29678752,21988422477.70,333807
2026-07-27 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,17.20,17.29,16.95,17.01,16.95,0.35,0.34,1.98,1.47,28221162,482891302.28,23243
2026-07-27 00:00:00,TATSILV,TATAAML-TATSILV,21.41,21.78,21.41,21.63,21.41,1.03,0.37,1.73,0.00,27187970,588826384.78,48416
2026-07-27 00:00:00,BANKINDIA,BANK OF INDIA,145.00,145.39,136.55,137.87,142.62,-3.33,8.84,6.10,1.67,26282058,3661874678.93,86656
2026-07-27 00:00:00,HFCL,HFCL LIMITED,200.00,200.90,191.10,192.54,196.85,-2.19,9.80,4.90,1.60,26152896,5095954499.68,118846
