Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-08-19 00:00:00,IDEA,VODAFONE IDEA LIMITED,14.12,14.22,13.88,14.07,14.12,-0.35,0.34,2.41,0.00,320742876,4508485687.14,559229
2026-08-19 00:00:00,SHIPROCKET,SHIPROCKET LIMITED,131.00,156.00,131.00,143.45,97.00,47.89,25.00,19.08,35.05,224002350,31443963486.40,875736
2026-08-19 00:00:00,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,18.60,21.28,18.54,20.38,18.60,9.57,2.74,14.73,0.00,176515155,3617768914.48,335945
2026-08-19 00:00:00,PCJEWELLER,PC JEWELLER LTD,9.65,9.87,9.58,9.68,9.62,0.62,0.29,3.01,0.31,96035205,932024278.74,30027
2026-08-19 00:00:00,MOTISONS,MOTISONS JEWELLERS LTD,16.90,17.25,16.32,16.62,16.78,-0.95,0.93,5.50,0.72,95035984,1596325810.11,67531
2026-08-19 00:00:00,ABINFRA,A B INFRABUILD LIMITED,12.55,14.21,12.26,13.45,12.57,7.00,1.95,15.54,-0.16,75877258,1020853256.89,339740
2026-08-19 00:00:00,ASTERDM,ASTER DM QUALITY CARE LTD,779.90,835.00,766.10,800.20,818.00,-2.18,68.90,8.83,-4.66,73948298,57249527546.05,248786
2026-08-19 00:00:00,FILATFASH,FILATEX FASHIONS LIMITED,0.18,0.19,0.17,0.18,0.18,0.00,0.02,11.11,0.00,72890893,13134121.52,2616
2026-08-19 00:00:00,RENUKA,SHREE RENUKA SUGARS LTD,23.49,25.98,23.32,24.24,23.30,4.03,2.66,11.32,0.82,67106466,1667782833.74,139843
2026-08-19 00:00:00,IFCI,IFCI LTD,81.87,84.19,81.00,81.68,81.36,0.39,3.19,3.90,0.63,63787696,5275834773.33,153792
2026-08-19 00:00:00,DAVANGERE,DAVANGERE SUGAR COMPANY L,3.18,3.44,2.95,2.99,3.19,-6.27,0.49,15.41,-0.31,53680313,167637717.52,11860
2026-08-19 00:00:00,TATSILV,TATAAML-TATSILV,22.54,22.54,21.85,21.96,22.49,-2.36,0.69,3.06,0.22,53645390,1177616829.61,48370
2026-08-19 00:00:00,ORIENTHOT,ORIENT HOTELS LTD,124.00,143.00,124.00,139.50,121.21,15.09,19.00,15.32,2.30,49651038,6857559267.21,207185
2026-08-19 00:00:00,YESBANK,YES BANK LIMITED,22.50,22.77,22.42,22.74,22.46,1.25,0.35,1.56,0.18,49505267,1121595593.52,70142
2026-08-19 00:00:00,SUZLON,SUZLON ENERGY LIMITED,47.70,47.76,46.70,46.77,47.78,-2.11,1.06,2.22,-0.17,47341396,2225867417.34,85048
2026-08-19 00:00:00,ZAGGLE,ZAGGLE PREPA OCEAN SER L,187.40,194.70,180.00,186.04,165.88,12.15,14.70,7.84,12.97,39149680,7246526499.16,254337
2026-08-19 00:00:00,GTLINFRA,GTL INFRA.LTD,1.22,1.24,1.20,1.21,1.21,0.00,0.04,3.28,0.83,38106348,46405491.62,11163
2026-08-19 00:00:00,PRSMJOHNSN,PRISM JOHNSON LIMITED,107.50,116.88,107.50,110.27,104.99,5.03,9.38,8.73,2.39,37736715,4241862908.60,186591
2026-08-19 00:00:00,BLEL,BEHARI LAL ENGINEERING L,465.00,537.00,458.70,502.20,285.00,76.21,78.30,16.84,63.16,37618013,18836440085.40,581589
2026-08-19 00:00:00,CUPID,CUPID LIMITED,285.45,290.90,277.21,284.56,284.03,0.19,13.69,4.80,0.50,33857821,9618630035.18,283119
2026-08-19 00:00:00,LEAPIND,LEAP INDIA LIMITED,159.30,171.25,156.15,159.69,160.30,-0.38,15.10,9.48,-0.62,33309665,5456796409.39,199158
2026-08-19 00:00:00,HSCL,HIMADRI SPECIALITY CHEM L,782.50,785.00,701.70,750.25,781.80,-4.04,83.30,10.65,0.09,33126152,24410347197.40,357813
2026-08-19 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,17.35,17.38,17.00,17.03,17.32,-1.67,0.38,2.19,0.17,30914830,529769239.28,36807
2026-08-19 00:00:00,MILKYMIST,MILKY MIST DAIRY FOOD L,190.00,199.65,190.00,199.65,181.50,10.00,9.65,5.08,4.68,29368751,5800678718.00,122333
2026-08-19 00:00:00,ETERNAL,ETERNAL LIMITED,316.15,322.85,315.85,320.00,315.90,1.30,7.00,2.21,0.08,28100651,8996621210.00,173681
2026-08-19 00:00:00,GROWW,BILLIONBRAINS GARAGE VN L,193.70,198.18,193.50,194.14,193.81,0.17,4.68,2.42,-0.06,27442709,5365024643.96,112153
