Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-08-07 00:00:00,PCJEWELLER,PC JEWELLER LTD,9.51,10.28,9.51,9.62,9.41,2.23,0.77,8.10,1.06,610719514,6039795574.47,405559
2026-08-07 00:00:00,IDEA,VODAFONE IDEA LIMITED,13.84,14.27,13.81,13.93,13.85,0.58,0.46,3.32,-0.07,415863719,5840933220.22,933921
2026-08-07 00:00:00,VOGL,VEDANTA OIL AND GAS LTD,35.85,38.25,35.36,36.52,35.89,1.76,2.89,8.06,-0.11,105821330,3913981116.48,175370
2026-08-07 00:00:00,PWL,PHYSICSWALLAH LIMITED,145.99,159.43,145.00,146.64,148.78,-1.44,14.43,9.88,-1.88,86650598,13126323245.88,353714
2026-08-07 00:00:00,YESBANK,YES BANK LIMITED,23.88,24.05,23.32,23.42,24.01,-2.46,0.73,3.06,-0.54,83807507,1981751072.25,101244
2026-08-07 00:00:00,CUPID,CUPID LIMITED,222.33,226.00,176.89,196.98,221.11,-10.91,49.11,22.09,0.55,77637002,16566969798.15,392803
2026-08-07 00:00:00,OLAELEC,OLA ELECTRIC MOBILITY LTD,42.00,42.79,40.71,40.99,42.40,-3.33,2.08,4.95,-0.94,72617491,3039869903.55,106615
2026-08-07 00:00:00,SOUTHBANK,THE SOUTH INDIAN BANK LTD,47.55,47.55,43.01,43.70,47.67,-8.33,4.54,9.55,-0.25,72099008,3186768609.18,141157
2026-08-07 00:00:00,SHAREINDIA,SHARE IND. SECURITIES LTD,169.01,194.90,167.33,177.72,164.91,7.77,27.57,16.31,2.49,70663043,12723911529.97,420340
2026-08-07 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,17.48,17.49,16.81,16.90,17.56,-3.76,0.68,3.89,-0.46,69391716,1188958412.53,46129
2026-08-07 00:00:00,VEDPOWER,VEDANTA POWER LIMITED,41.36,43.20,40.52,40.74,41.82,-2.58,2.68,6.48,-1.10,67057540,2792099991.52,158395
2026-08-07 00:00:00,SUZLON,SUZLON ENERGY LIMITED,54.30,54.78,52.71,53.13,54.38,-2.30,2.07,3.81,-0.15,65132513,3492822072.15,102440
2026-08-07 00:00:00,GTLINFRA,GTL INFRA.LTD,1.31,1.37,1.30,1.31,1.31,0.00,0.07,5.34,0.00,62209679,82808664.00,14373
2026-08-07 00:00:00,TATSILV,TATAAML-TATSILV,21.95,21.95,21.23,21.35,21.95,-2.73,0.72,3.28,0.00,61553030,1330754759.21,63742
2026-08-07 00:00:00,ETERNAL,ETERNAL LIMITED,288.50,296.55,283.75,286.70,289.40,-0.93,12.80,4.44,-0.31,58555994,16987113607.85,222340
2026-08-07 00:00:00,KALYANKJIL,KALYAN JEWELLERS IND LTD,360.00,386.40,358.40,374.15,354.75,5.47,28.00,7.78,1.48,53326753,19989575019.40,353078
2026-08-07 00:00:00,IFCI,IFCI LTD,74.40,78.10,73.32,73.90,74.46,-0.75,4.78,6.42,-0.08,52642138,3981098116.64,118153
2026-08-07 00:00:00,AEQUS,AEQUS LIMITED,245.03,271.00,245.03,256.14,242.43,5.66,25.97,10.60,1.07,49520857,12833308533.48,355621
2026-08-07 00:00:00,EASEMYTRIP,EASY TRIP PLANNERS LTD,7.05,7.14,6.78,6.85,7.10,-3.52,0.36,5.11,-0.70,48047999,331472489.40,32295
2026-08-07 00:00:00,RPOWER,RELIANCE POWER LTD.,24.90,25.40,24.35,24.63,24.96,-1.32,1.05,4.22,-0.24,39464319,981357915.97,48921
2026-08-07 00:00:00,HDFCBANK,HDFC BANK LTD,825.90,834.35,806.95,810.30,829.30,-2.29,27.40,3.32,-0.41,38754632,31854245392.45,392366
