Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-06-03 00:00:00,IDEA,IDEA,14.18,15.09,14.06,14.85,14.16,4.87,1.03,7.26,0.14,1132162694,165221.56,617062
2026-06-03 00:00:00,IFCI,IFCI,72.30,81.90,71.78,80.42,71.64,12.26,10.12,14.00,0.92,322483580,252833.27,551004
2026-06-03 00:00:00,OLAELEC,OLAELEC,40.00,43.81,39.14,43.74,39.83,9.82,4.67,11.68,0.43,266948059,111837.29,249992
2026-06-03 00:00:00,JPPOWER,JPPOWER,19.07,19.64,18.68,19.33,18.99,1.79,0.96,5.03,0.42,226258109,43296.60,110224
2026-06-03 00:00:00,NHPC,NHPC,75.56,76.17,74.50,75.10,72.29,3.89,1.67,2.21,4.52,170970500,128772.60,172925
2026-06-03 00:00:00,GTLINFRA,GTLINFRA,1.43,1.51,1.43,1.48,1.43,3.50,0.08,5.59,0.00,123296892,1807.51,19314
2026-06-03 00:00:00,YESBANK,YESBANK,22.81,23.03,22.20,22.93,22.83,0.44,0.83,3.64,-0.09,111470651,25193.66,85797
2026-06-03 00:00:00,SUZLON,SUZLON,54.52,55.04,53.25,54.40,54.52,-0.22,1.79,3.28,0.00,90350201,48871.41,107346
2026-06-03 00:00:00,DHARAN,DHARAN,0.16,0.16,0.15,0.16,0.15,6.67,0.01,6.25,6.67,87104749,139.05,2706
2026-06-03 00:00:00,HFCL,HFCL,189.90,199.43,189.00,199.41,189.94,4.99,10.43,5.49,-0.02,65716679,129192.95,185685
2026-06-03 00:00:00,WIPRO,WIPRO,208.00,208.40,202.00,204.10,209.84,-2.74,6.40,3.08,-0.88,62282204,127625.62,337929
2026-06-03 00:00:00,TATAGOLD,TATAGOLD,15.20,15.20,14.95,14.98,15.09,-0.73,0.25,1.64,0.73,51680110,7752.71,63473
2026-06-03 00:00:00,SEPC,SEPC,7.05,7.14,6.70,7.00,7.00,0.00,0.44,6.24,0.71,51011774,3511.30,18927
2026-06-03 00:00:00,ASHOKLEY,ASHOKLEY,147.19,147.80,142.20,145.84,149.05,-2.15,5.60,3.80,-1.25,50124149,72451.19,241430
2026-06-03 00:00:00,NMDC,NMDC,96.10,97.49,95.07,96.04,95.31,0.77,2.42,2.52,0.83,48441070,46621.21,105736
2026-06-03 00:00:00,LXCHEM,LXCHEM,151.06,176.00,151.06,164.55,150.67,9.21,24.94,16.51,0.26,46585577,78480.94,255216
2026-06-03 00:00:00,FILATFASH,FILATFASH,0.23,0.23,0.22,0.22,0.23,-4.35,0.01,4.35,0.00,45753463,101.16,2956
2026-06-03 00:00:00,HCC,HCC,23.50,23.75,22.85,23.51,23.42,0.38,0.90,3.83,0.34,44570311,10413.36,38907
2026-06-03 00:00:00,TATSILV,TATSILV,25.15,25.35,25.00,25.03,25.52,-1.92,0.35,1.39,-1.45,43377655,10903.74,55598
2026-06-03 00:00:00,APOLLO,APOLLO,441.00,446.90,402.50,407.55,437.00,-6.74,44.40,10.07,0.92,42624969,178347.74,395242
2026-06-03 00:00:00,ITBEES,ITBEES,34.40,34.43,32.55,32.64,34.53,-5.47,1.88,5.47,-0.38,39866977,13136.89,51900
2026-06-03 00:00:00,CANBK,CANBK,129.15,132.25,127.24,131.85,129.08,2.15,5.01,3.88,0.05,38359464,49627.85,90143
2026-06-03 00:00:00,HDFCBANK,HDFCBANK,744.45,756.90,742.60,753.65,748.25,0.72,14.30,1.92,-0.51,36109480,270397.36,555057
2026-06-03 00:00:00,PCJEWELLER,PCJEWELLER,9.26,9.26,9.02,9.11,9.26,-1.62,0.24,2.59,0.00,33088929,3014.32,18375
2026-06-03 00:00:00,SOUTHBANK,SOUTHBANK,42.28,44.30,42.00,43.60,42.08,3.61,2.30,5.44,0.48,32825203,14160.40,53740
2026-06-03 00:00:00,TEJASNET,TEJASNET,544.00,582.40,538.55,569.25,537.30,5.95,43.85,8.06,1.25,32816753,184802.33,382947
2026-06-03 00:00:00,FCL,FCL,42.69,44.44,42.60,43.54,42.36,2.79,1.84,4.31,0.78,29794119,12991.12,45403
2026-06-03 00:00:00,RPOWER,RPOWER,27.05,27.20,26.28,27.08,26.97,0.41,0.92,3.40,0.30,28985660,7741.19,40218
2026-06-03 00:00:00,ITC,ITC,282.35,282.35,275.20,277.00,283.25,-2.21,7.15,2.53,-0.32,28001438,77576.12,428631
2026-06-03 00:00:00,SBIN,SBIN,953.75,974.00,937.20,970.45,956.65,1.44,36.80,3.86,-0.30,27947005,265095.99,251452
2026-06-03 00:00:00,MRPL,MRPL,147.00,157.50,147.00,154.16,147.02,4.86,10.50,7.14,-0.01,26026182,40064.36,143508
2026-06-03 00:00:00,ETERNAL,ETERNAL,248.00,249.45,244.50,247.00,250.75,-1.50,4.95,2.00,-1.10,25192315,62263.17,240159
2026-06-03 00:00:00,DELTACORP,DELTACORP,64.22,71.40,62.87,69.62,63.79,9.14,8.53,13.28,0.67,25067911,17085.02,76265
2026-06-03 00:00:00,GROWW,GROWW,191.80,192.76,187.50,188.90,190.81,-1.00,5.26,2.74,0.52,24496015,46592.31,128875
2026-06-03 00:00:00,BHARATCOAL,BHARATCOAL,38.99,39.40,38.07,38.74,38.76,-0.05,1.33,3.41,0.59,24415239,9459.66,43988
2026-06-03 00:00:00,IDFCFIRSTB,IDFCFIRSTB,71.35,72.07,69.76,71.78,71.59,0.27,2.31,3.24,-0.34,23974665,17071.19,49745
2026-06-03 00:00:00,GOLDBEES,GOLDBEES,128.36,128.36,127.32,127.64,128.67,-0.80,1.04,0.81,-0.24,23675758,30264.37,83404
2026-06-03 00:00:00,PNBGILTS,PNBGILTS,78.53,90.90,77.01,86.02,79.23,8.57,13.89,17.69,-0.88,23547795,20264.89,112994
